SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
28/08/2013,905004,INDAS,7896.42,7908.37,-0.15,7908.37,7896.42,7908.37
28/08/2013,905005,INSFI,4840.24,4854.92,-0.30,4861.58,4840.24,4842.14
28/08/2013,905008,INDSC,3704.31,3705.08,-0.02,3711.09,3689.40,3703.85
28/08/2013,905009,INDDI,5430.89,5433.74,-0.05,5441.83,5421.10,5431.69
28/08/2013,905013,INBCO,2837.70,2840.36,-0.09,2841.31,2827.81,2841.31
28/08/2013,905014,INAUE,2040.34,2045.95,-0.27,2045.95,2006.91,2045.95
28/08/2013,905015,INAAB,3007.43,3007.60,-0.01,3012.46,3001.52,3008.80
28/08/2013,905017,INDIN,1853.70,1863.80,-0.54,1862.81,1852.45,1862.81
28/08/2013,905018,INBMC,1329.89,1339.34,-0.71,1339.34,1329.89,1339.34
28/08/2013,905020,INDMB,2524.21,2527.72,-0.14,2527.72,2518.33,2527.72
28/08/2013,905028,TUNINDEX20,1850.64,1852.86,-0.12,1855.32,1847.70,1852.79
29/08/2013,905001,TUNINDEX,4596.59,4604.65,-0.18,4611.38,4592.85,4609.63
29/08/2013,905002,INDSF,3032.80,3043.25,-0.34,3049.62,3032.80,3049.62
29/08/2013,905003,INDBQ,2735.26,2746.13,-0.40,2752.85,2735.26,2752.85
29/08/2013,905004,INDAS,7896.06,7896.42,0.00,7908.37,7789.86,7908.37
29/08/2013,905005,INSFI,4832.30,4840.24,-0.16,4844.05,4825.07,4844.05
29/08/2013,905008,INDSC,3721.98,3704.31,0.48,3725.07,3705.48,3705.48
29/08/2013,905009,INDDI,5458.37,5430.89,0.51,5466.52,5430.89,5430.89
29/08/2013,905013,INBCO,2832.41,2837.70,-0.19,2844.97,2830.35,2843.39
29/08/2013,905014,INAUE,2026.17,2040.34,-0.69,2040.34,2023.51,2040.34
29/08/2013,905015,INAAB,3001.31,3007.43,-0.20,3014.67,2998.54,3014.67
29/08/2013,905017,INDIN,1853.46,1853.70,-0.01,1856.20,1841.18,1849.29
29/08/2013,905018,INBMC,1329.98,1329.89,0.01,1330.29,1317.92,1326.09
29/08/2013,905020,INDMB,2513.96,2524.21,-0.41,2521.80,2510.04,2521.80
29/08/2013,905028,TUNINDEX20,1847.46,1850.64,-0.17,1853.96,1845.49,1851.40
30/08/2013,905001,TUNINDEX,4602.49,4596.59,0.13,4606.40,4589.80,4596.69
30/08/2013,905002,INDSF,3039.77,3032.80,0.23,3042.54,3031.00,3036.10
30/08/2013,905003,INDBQ,2741.06,2735.26,0.21,2745.94,2734.23,2738.67
30/08/2013,905004,INDAS,7917.55,7896.06,0.27,7917.55,7898.45,7908.00
30/08/2013,905005,INSFI,4848.35,4832.30,0.33,4848.35,4814.67,4835.16
30/08/2013,905008,INDSC,3674.28,3721.98,-1.28,3713.46,3674.28,3713.46
30/08/2013,905009,INDDI,5391.23,5458.37,-1.23,5450.21,5391.23,5450.21
30/08/2013,905013,INBCO,2837.64,2832.41,0.18,2841.08,2822.45,2827.89
30/08/2013,905014,INAUE,2018.54,2026.17,-0.38,2022.89,2004.45,2014.96
30/08/2013,905015,INAAB,3009.29,3001.31,0.27,3013.50,2994.37,2995.57
30/08/2013,905017,INDIN,1871.11,1853.46,0.95,1871.11,1845.24,1851.83
30/08/2013,905018,INBMC,1347.17,1329.98,1.29,1347.17,1323.68,1323.68
30/08/2013,905020,INDMB,2511.56,2513.96,-0.10,2513.96,2511.56,2513.96
30/08/2013,905028,TUNINDEX20,1850.33,1847.46,0.16,1853.72,1844.82,1845.94
02/09/2013,905001,TUNINDEX,4604.96,4602.49,0.05,4610.68,4594.58,4599.93
02/09/2013,905002,INDSF,3039.09,3039.77,-0.02,3042.77,3028.40,3036.21
02/09/2013,905003,INDBQ,2735.05,2741.06,-0.22,2740.16,2725.15,2737.15
02/09/2013,905004,INDAS,7978.75,7917.55,0.77,8031.83,7919.76,7919.76
02/09/2013,905005,INSFI,4893.65,4848.35,0.93,4901.11,4877.86,4892.54
02/09/2013,905008,INDSC,3702.66,3674.28,0.77,3714.75,3666.44,3674.28
02/09/2013,905009,INDDI,5435.58,5391.23,0.82,5454.39,5378.95,5391.23
02/09/2013,905013,INBCO,2835.20,2837.64,-0.09,2837.83,2830.32,2837.83
02/09/2013,905014,INAUE,2061.10,2018.54,2.11,2061.10,2018.54,2018.54
02/09/2013,905015,INAAB,3000.48,3009.29,-0.29,3009.53,2999.74,3009.53
02/09/2013,905017,INDIN,1872.86,1871.11,0.09,1886.77,1863.32,1877.35
02/09/2013,905018,INBMC,1350.53,1347.17,0.25,1361.25,1342.48,1353.17
02/09/2013,905020,INDMB,2507.72,2511.56,-0.15,2513.60,2501.84,2502.74
02/09/2013,905028,TUNINDEX20,1854.33,1850.33,0.22,1861.22,1848.42,1848.42
03/09/2013,905001,TUNINDEX,4582.46,4604.96,-0.49,4609.42,4572.76,4607.69
03/09/2013,905002,INDSF,3028.63,3039.09,-0.34,3043.57,3021.51,3041.70
03/09/2013,905003,INDBQ,2728.98,2735.05,-0.22,2744.94,2722.49,2742.94
03/09/2013,905004,INDAS,7843.29,7978.75,-1.70,7908.72,7836.67,7836.67
03/09/2013,905005,INSFI,4874.02,4893.65,-0.40,4890.86,4851.49,4881.81
03/09/2013,905008,INDSC,3675.01,3702.66,-0.75,3696.72,3674.89,3696.72
03/09/2013,905009,INDDI,5390.59,5435.58,-0.83,5428.70,5390.59,5428.70
03/09/2013,905013,INBCO,2823.77,2835.20,-0.40,2837.41,2818.30,2834.93
03/09/2013,905014,INAUE,2040.45,2061.10,-1.00,2085.38,2040.05,2062.96
03/09/2013,905015,INAAB,2990.23,3000.48,-0.34,2999.88,2984.65,2999.88
03/09/2013,905017,INDIN,1857.05,1872.86,-0.84,1876.65,1841.66,1876.65
03/09/2013,905018,INBMC,1338.99,1350.53,-0.85,1354.62,1322.56,1354.62
03/09/2013,905020,INDMB,2492.94,2507.72,-0.59,2519.48,2481.18,2519.48
03/09/2013,905028,TUNINDEX20,1847.98,1854.33,-0.34,1856.77,1845.66,1856.63
04/09/2013,905001,TUNINDEX,4569.04,4582.46,-0.29,4583.61,4564.06,4582.46
04/09/2013,905002,INDSF,3022.67,3028.63,-0.20,3028.63,3020.15,3028.63
04/09/2013,905003,INDBQ,2719.97,2728.98,-0.33,2728.98,2718.77,2728.98
04/09/2013,905004,INDAS,7939.39,7843.29,1.23,7939.39,7843.29,7843.29
04/09/2013,905005,INSFI,4869.89,4874.02,-0.08,4883.00,4863.05,4871.96
04/09/2013,905008,INDSC,3658.51,3675.01,-0.45,3675.01,3647.56,3675.01
04/09/2013,905009,INDDI,5361.83,5390.59,-0.53,5391.61,5359.67,5390.59
04/09/2013,905013,INBCO,2816.44,2823.77,-0.26,2827.57,2813.38,2822.69
04/09/2013,905014,INAUE,2024.80,2040.45,-0.77,2057.26,2024.08,2040.45
04/09/2013,905015,INAAB,2987.86,2990.23,-0.08,2995.19,2984.80,2994.44
04/09/2013,905017,INDIN,1845.30,1857.05,-0.63,1865.35,1842.58,1863.19
04/09/2013,905018,INBMC,1325.75,1338.99,-0.99,1345.42,1324.38,1344.85
04/09/2013,905020,INDMB,2481.18,2492.94,-0.47,2495.88,2478.24,2492.94
04/09/2013,905028,TUNINDEX20,1839.47,1847.98,-0.46,1848.12,1837.46,1847.98
05/09/2013,905001,TUNINDEX,4569.19,4569.04,0.00,4585.51,4548.50,4571.98
05/09/2013,905002,INDSF,3021.46,3022.67,-0.04,3027.99,3011.47,3022.66
05/09/2013,905003,INDBQ,2721.38,2719.97,0.05,2729.65,2712.09,2717.97
05/09/2013,905004,INDAS,7993.33,7939.39,0.68,7993.33,7919.29,7939.02
05/09/2013,905005,INSFI,4814.19,4869.89,-1.14,4859.13,4804.41,4859.13
05/09/2013,905008,INDSC,3668.56,3658.51,0.27,3682.14,3640.71,3676.15
05/09/2013,905009,INDDI,5382.69,5361.83,0.39,5401.19,5338.55,5391.21
05/09/2013,905013,INBCO,2771.73,2816.44,-1.59,2816.97,2753.45,2816.97
05/09/2013,905014,INAUE,1990.22,2024.80,-1.71,2033.70,1989.31,2024.80
05/09/2013,905015,INAAB,2935.48,2987.86,-1.75,2988.53,2914.87,2988.53
05/09/2013,905017,INDIN,1873.65,1845.30,1.54,1885.21,1837.25,1846.85
05/09/2013,905018,INBMC,1354.02,1325.75,2.13,1365.99,1319.72,1327.24
05/09/2013,905020,INDMB,2492.94,2481.18,0.47,2492.94,2475.30,2481.18
05/09/2013,905028,TUNINDEX20,1839.73,1839.47,0.01,1848.50,1830.30,1841.38
06/09/2013,905001,TUNINDEX,4574.06,4569.19,0.11,4587.38,4571.74,4571.74
06/09/2013,905002,INDSF,3025.89,3021.46,0.15,3033.97,3022.84,3022.84
06/09/2013,905003,INDBQ,2728.94,2721.38,0.28,2732.46,2723.86,2729.58
06/09/2013,905004,INDAS,7914.33,7993.33,-0.99,8128.92,7914.33,8045.88
06/09/2013,905005,INSFI,4808.96,4814.19,-0.11,4823.00,4792.36,4792.36
06/09/2013,905008,INDSC,3642.07,3668.56,-0.72,3675.58,3642.07,3674.88
06/09/2013,905009,INDDI,5345.79,5382.69,-0.69,5385.51,5345.79,5384.23
06/09/2013,905013,INBCO,2768.04,2771.73,-0.13,2787.90,2764.95,2771.72
06/09/2013,905014,INAUE,1992.54,1990.22,0.12,2006.59,1976.44,1992.09
06/09/2013,905015,INAAB,2935.37,2935.48,0.00,2963.42,2931.81,2935.48
06/09/2013,905017,INDIN,1892.23,1873.65,0.99,1899.44,1871.32,1874.20
06/09/2013,905018,INBMC,1364.47,1354.02,0.77,1374.16,1352.20,1353.52
06/09/2013,905020,INDMB,2462.34,2492.94,-1.23,2487.81,2456.46,2487.81
06/09/2013,905028,TUNINDEX20,1839.02,1839.73,-0.04,1847.40,1838.07,1840.23
09/09/2013,905001,TUNINDEX,4576.12,4574.06,0.05,4583.67,4556.31,4577.61
09/09/2013,905002,INDSF,3029.71,3025.89,0.13,3036.14,3016.33,3032.16
09/09/2013,905003,INDBQ,2730.40,2728.94,0.05,2735.73,2719.09,2735.73
09/09/2013,905004,INDAS,7951.44,7914.33,0.47,8054.33,7845.07,8054.33
09/09/2013,905005,INSFI,4830.54,4808.96,0.45,4830.54,4792.70,4810.22
09/09/2013,905008,INDSC,3646.24,3642.07,0.11,3664.75,3604.39,3642.25
09/09/2013,905009,INDDI,5350.11,5345.79,0.08,5368.14,5283.43,5336.71
09/09/2013,905013,INBCO,2767.38,2768.04,-0.02,2798.90,2752.25,2769.78
09/09/2013,905014,INAUE,2018.65,1992.54,1.31,2030.11,1989.26,1989.26
09/09/2013,905015,INAAB,2933.21,2935.37,-0.07,2971.73,2917.53,2936.61
09/09/2013,905017,INDIN,1888.59,1892.23,-0.19,1900.55,1866.59,1887.02
09/09/2013,905018,INBMC,1362.92,1364.47,-0.11,1379.06,1345.84,1364.58
09/09/2013,905020,INDMB,2462.34,2462.34,0.00,2485.86,2456.46,2459.40
09/09/2013,905028,TUNINDEX20,1843.10,1839.02,0.22,1847.82,1832.41,1842.59
10/09/2013,905001,TUNINDEX,4563.38,4576.12,-0.28,4571.38,4552.57,4571.38
10/09/2013,905002,INDSF,3023.44,3029.71,-0.21,3030.23,3015.17,3026.21
10/09/2013,905003,INDBQ,2727.01,2730.40,-0.12,2735.82,2717.48,2726.55
10/09/2013,905004,INDAS,7875.66,7951.44,-0.95,7937.11,7837.45,7937.11
10/09/2013,905005,INSFI,4813.39,4830.54,-0.36,4824.22,4778.84,4824.22
10/09/2013,905008,INDSC,3617.20,3646.24,-0.80,3651.32,3606.99,3630.96
10/09/2013,905009,INDDI,5304.77,5350.11,-0.85,5351.14,5293.14,5316.85
10/09/2013,905013,INBCO,2780.51,2767.38,0.47,2792.40,2763.39,2768.31
10/09/2013,905014,INAUE,2017.48,2018.65,-0.06,2050.40,2002.54,2026.12
10/09/2013,905015,INAAB,2949.32,2933.21,0.55,2963.10,2931.31,2934.41
10/09/2013,905017,INDIN,1870.56,1888.59,-0.95,1883.50,1867.06,1883.50
10/09/2013,905018,INBMC,1348.00,1362.92,-1.09,1356.63,1346.52,1355.52
10/09/2013,905020,INDMB,2456.24,2462.34,-0.25,2468.22,2432.72,2462.34
10/09/2013,905028,TUNINDEX20,1837.34,1843.10,-0.31,1842.09,1835.41,1839.53
11/09/2013,905001,TUNINDEX,4565.79,4563.38,0.05,4573.43,4555.11,4563.40
11/09/2013,905002,INDSF,3028.33,3023.44,0.16,3028.33,3011.94,3023.44
11/09/2013,905003,INDBQ,2732.16,2727.01,0.19,2732.16,2715.08,2727.01
11/09/2013,905004,INDAS,7880.44,7875.66,0.06,7988.29,7875.66,7875.66
11/09/2013,905005,INSFI,4814.68,4813.39,0.03,4818.49,4773.55,4815.37
11/09/2013,905008,INDSC,3584.57,3617.20,-0.90,3630.43,3584.26,3617.81
11/09/2013,905009,INDDI,5250.43,5304.77,-1.02,5316.75,5249.92,5305.79
11/09/2013,905013,INBCO,2776.79,2780.51,-0.13,2790.95,2762.20,2781.39
11/09/2013,905014,INAUE,2013.74,2017.48,-0.19,2034.29,1992.93,2022.39
11/09/2013,905015,INAAB,2945.06,2949.32,-0.14,2963.65,2927.43,2950.07
11/09/2013,905017,INDIN,1882.49,1870.56,0.64,1893.65,1863.26,1870.39
11/09/2013,905018,INBMC,1364.16,1348.00,1.20,1375.04,1345.68,1348.06
11/09/2013,905020,INDMB,2465.77,2456.24,0.39,2473.88,2444.48,2453.30
11/09/2013,905028,TUNINDEX20,1841.15,1837.34,0.21,1847.17,1834.16,1837.34
12/09/2013,905001,TUNINDEX,4566.05,4565.79,0.01,4574.49,4549.25,4568.01
12/09/2013,905002,INDSF,3022.00,3028.33,-0.21,3029.42,3007.63,3028.31
12/09/2013,905003,INDBQ,2722.28,2732.16,-0.36,2731.61,2709.24,2731.55
12/09/2013,905004,INDAS,8052.41,7880.44,2.18,8065.08,7876.95,7900.83
12/09/2013,905005,INSFI,4788.03,4814.68,-0.55,4819.92,4780.23,4814.68
12/09/2013,905008,INDSC,3595.96,3584.57,0.32,3631.34,3572.04,3585.64
12/09/2013,905009,INDDI,5269.41,5250.43,0.36,5324.80,5226.06,5252.22
12/09/2013,905013,INBCO,2784.34,2776.79,0.27,2787.88,2762.32,2777.38
12/09/2013,905014,INAUE,2030.39,2013.74,0.83,2062.39,2017.48,2017.48
12/09/2013,905015,INAAB,2953.72,2945.06,0.29,2955.89,2929.61,2945.81
12/09/2013,905017,INDIN,1886.31,1882.49,0.20,1900.94,1875.88,1885.83
12/09/2013,905018,INBMC,1365.65,1364.16,0.11,1379.12,1357.58,1367.03
12/09/2013,905020,INDMB,2453.76,2465.77,-0.49,2468.71,2447.88,2465.77
12/09/2013,905028,TUNINDEX20,1844.26,1841.15,0.17,1844.90,1834.99,1841.65
13/09/2013,905001,TUNINDEX,4566.90,4566.05,0.02,4575.30,4552.14,4570.97
13/09/2013,905002,INDSF,3020.86,3022.00,-0.04,3028.63,3013.87,3025.70
13/09/2013,905003,INDBQ,2716.84,2722.28,-0.20,2727.61,2713.03,2724.58
13/09/2013,905004,INDAS,8155.26,8052.41,1.28,8155.26,8040.98,8088.23
13/09/2013,905005,INSFI,4803.86,4788.03,0.33,4809.22,4792.95,4797.51
13/09/2013,905008,INDSC,3600.39,3595.96,0.12,3600.39,3562.05,3595.35
13/09/2013,905009,INDDI,5276.78,5269.41,0.14,5276.78,5212.94,5268.39
13/09/2013,905013,INBCO,2778.04,2784.34,-0.23,2788.72,2756.99,2788.72
13/09/2013,905014,INAUE,2029.44,2030.39,-0.05,2059.34,1999.05,2059.34
13/09/2013,905015,INAAB,2947.71,2953.72,-0.20,2957.52,2925.17,2955.21
13/09/2013,905017,INDIN,1894.49,1886.31,0.43,1900.95,1880.52,1889.94
13/09/2013,905018,INBMC,1375.24,1365.65,0.70,1382.31,1364.42,1369.14
13/09/2013,905020,INDMB,2443.27,2453.76,-0.43,2468.46,2428.57,2453.76
13/09/2013,905028,TUNINDEX20,1846.06,1844.26,0.10,1848.79,1836.45,1846.11
16/09/2013,905001,TUNINDEX,4561.27,4566.90,-0.12,4572.69,4550.70,4569.91
16/09/2013,905002,INDSF,3021.30,3020.86,0.01,3024.51,3013.57,3020.86
16/09/2013,905003,INDBQ,2710.48,2716.84,-0.23,2716.84,2707.68,2716.84
16/09/2013,905004,INDAS,8400.42,8155.26,3.01,8409.97,8140.26,8296.18
16/09/2013,905005,INSFI,4800.59,4803.86,-0.07,4800.59,4764.67,4797.67
16/09/2013,905008,INDSC,3596.38,3600.39,-0.11,3599.93,3577.36,3597.69
16/09/2013,905009,INDDI,5270.10,5276.78,-0.13,5279.60,5238.43,5278.32
16/09/2013,905013,INBCO,2778.84,2778.04,0.03,2794.34,2760.82,2794.34
16/09/2013,905014,INAUE,2015.54,2029.44,-0.68,2021.97,1999.05,1999.05
16/09/2013,905015,INAAB,2955.01,2947.71,0.25,2967.35,2932.56,2967.23
16/09/2013,905017,INDIN,1883.35,1894.49,-0.59,1896.09,1879.21,1893.50
16/09/2013,905018,INBMC,1365.84,1375.24,-0.68,1376.78,1363.35,1374.29
16/09/2013,905020,INDMB,2412.32,2443.27,-1.27,2445.66,2399.42,2422.93
16/09/2013,905028,TUNINDEX20,1844.44,1846.06,-0.09,1851.00,1839.20,1848.36
17/09/2013,905001,TUNINDEX,4548.77,4561.27,-0.27,4561.62,4533.96,4560.08
17/09/2013,905002,INDSF,3022.67,3021.30,0.05,3026.27,3010.29,3025.45
17/09/2013,905003,INDBQ,2703.07,2710.48,-0.27,2711.46,2692.90,2710.22
17/09/2013,905004,INDAS,8728.57,8400.42,3.91,8728.57,8395.64,8567.61
17/09/2013,905005,INSFI,4793.40,4800.59,-0.15,4805.15,4783.88,4801.70
17/09/2013,905008,INDSC,3579.00,3596.38,-0.48,3594.51,3535.75,3563.89
17/09/2013,905009,INDDI,5250.93,5270.10,-0.36,5276.04,5184.95,5225.06
17/09/2013,905013,INBCO,2753.04,2778.84,-0.93,2784.04,2748.31,2779.24
17/09/2013,905014,INAUE,1959.01,2015.54,-2.80,2022.09,1959.01,2022.09
17/09/2013,905015,INAAB,2933.09,2955.01,-0.74,2964.69,2923.53,2955.51
17/09/2013,905017,INDIN,1873.29,1883.35,-0.53,1884.05,1872.30,1882.47
17/09/2013,905018,INBMC,1356.72,1365.84,-0.67,1367.34,1356.72,1365.84
17/09/2013,905020,INDMB,2397.62,2412.32,-0.61,2412.32,2391.74,2412.32
17/09/2013,905028,TUNINDEX20,1838.89,1844.44,-0.30,1845.27,1832.28,1843.93
18/09/2013,905001,TUNINDEX,4549.71,4548.77,0.02,4560.63,4526.74,4558.76
18/09/2013,905002,INDSF,3018.64,3022.67,-0.13,3027.08,3000.11,3027.08
18/09/2013,905003,INDBQ,2702.23,2703.07,-0.03,2706.63,2682.25,2706.02
18/09/2013,905004,INDAS,8623.25,8728.57,-1.21,8794.71,8551.05,8794.71
18/09/2013,905005,INSFI,4786.25,4793.40,-0.15,4796.44,4761.34,4791.42
18/09/2013,905008,INDSC,3562.16,3579.00,-0.47,3581.48,3538.56,3576.67
18/09/2013,905009,INDDI,5229.04,5250.93,-0.42,5254.87,5193.75,5247.06
18/09/2013,905013,INBCO,2753.67,2753.04,0.02,2782.64,2741.99,2782.64
18/09/2013,905014,INAUE,1956.42,1959.01,-0.13,2007.61,1949.18,2007.61
18/09/2013,905015,INAAB,2937.12,2933.09,0.14,2965.39,2922.76,2963.71
18/09/2013,905017,INDIN,1883.04,1873.29,0.52,1891.08,1870.38,1872.82
18/09/2013,905018,INBMC,1368.92,1356.72,0.90,1373.33,1353.81,1358.71
18/09/2013,905020,INDMB,2412.50,2397.62,0.62,2412.50,2388.80,2397.62
18/09/2013,905028,TUNINDEX20,1841.57,1838.89,0.15,1846.69,1830.46,1846.04
19/09/2013,905001,TUNINDEX,4535.03,4549.71,-0.32,4557.62,4533.57,4549.97
19/09/2013,905002,INDSF,3010.13,3018.64,-0.28,3025.42,3010.13,3019.77
19/09/2013,905003,INDBQ,2693.75,2702.23,-0.31,2707.04,2693.75,2702.90
19/09/2013,905004,INDAS,8642.54,8623.25,0.22,8695.46,8517.60,8623.25
19/09/2013,905005,INSFI,4767.53,4786.25,-0.39,4793.61,4754.85,4793.61
19/09/2013,905008,INDSC,3524.46,3562.16,-1.06,3579.99,3524.46,3567.56
19/09/2013,905009,INDDI,5167.22,5229.04,-1.18,5246.72,5167.22,5229.04
19/09/2013,905013,INBCO,2763.55,2753.67,0.36,2763.55,2745.19,2754.43
19/09/2013,905014,INAUE,1999.35,1956.42,2.19,1999.35,1956.42,1966.25
19/09/2013,905015,INAAB,2945.43,2937.12,0.28,2948.49,2929.79,2938.40
19/09/2013,905017,INDIN,1872.64,1883.04,-0.55,1876.67,1864.97,1873.60
19/09/2013,905018,INBMC,1357.83,1368.92,-0.81,1362.22,1352.30,1361.03
19/09/2013,905020,INDMB,2370.16,2412.50,-1.76,2412.50,2367.22,2412.50
19/09/2013,905028,TUNINDEX20,1835.04,1841.57,-0.35,1845.70,1834.68,1840.14
20/09/2013,905001,TUNINDEX,4528.39,4535.03,-0.15,4533.74,4515.98,4531.22
20/09/2013,905002,INDSF,3006.76,3010.13,-0.11,3011.77,2999.68,3009.50
20/09/2013,905003,INDBQ,2692.67,2693.75,-0.04,2696.21,2686.61,2692.00
20/09/2013,905004,INDAS,8585.65,8642.54,-0.66,8642.54,8449.32,8642.54
20/09/2013,905005,INSFI,4754.86,4767.53,-0.27,4788.30,4748.92,4781.34
20/09/2013,905008,INDSC,3520.09,3524.46,-0.12,3536.40,3488.21,3509.24
20/09/2013,905009,INDDI,5174.01,5167.22,0.13,5190.52,5115.24,5144.89
20/09/2013,905013,INBCO,2766.37,2763.55,0.10,2766.37,2745.60,2761.28
20/09/2013,905014,INAUE,2012.22,1999.35,0.64,2014.08,1951.67,1978.81
20/09/2013,905015,INAAB,2949.91,2945.43,0.15,2949.91,2933.45,2945.43
20/09/2013,905017,INDIN,1863.76,1872.64,-0.47,1871.40,1856.53,1870.88
20/09/2013,905018,INBMC,1352.34,1357.83,-0.40,1358.59,1347.25,1358.59
20/09/2013,905020,INDMB,2382.64,2370.16,0.53,2385.58,2365.82,2370.16
20/09/2013,905028,TUNINDEX20,1832.07,1835.04,-0.16,1834.29,1827.33,1833.00
23/09/2013,905001,TUNINDEX,4517.24,4528.39,-0.25,4527.25,4507.40,4527.25
23/09/2013,905002,INDSF,2997.40,3006.76,-0.31,3007.91,2989.55,3007.91
23/09/2013,905003,INDBQ,2683.02,2692.67,-0.36,2692.67,2676.87,2692.67
23/09/2013,905004,INDAS,8568.93,8585.65,-0.19,8618.72,8432.61,8618.72
23/09/2013,905005,INSFI,4752.77,4754.86,-0.04,4761.16,4728.00,4758.91
23/09/2013,905008,INDSC,3522.72,3520.09,0.07,3526.34,3481.43,3518.28
23/09/2013,905009,INDDI,5178.17,5174.01,0.08,5178.17,5104.84,5174.01
23/09/2013,905013,INBCO,2763.64,2766.37,-0.10,2771.65,2749.83,2759.24
23/09/2013,905014,INAUE,1997.48,2012.22,-0.73,2029.02,1976.20,1999.14
23/09/2013,905015,INAAB,2949.39,2949.91,-0.02,2951.80,2934.84,2939.17
23/09/2013,905017,INDIN,1858.82,1863.76,-0.27,1866.34,1837.19,1863.70
23/09/2013,905018,INBMC,1348.35,1352.34,-0.30,1356.29,1328.75,1354.34
23/09/2013,905020,INDMB,2359.68,2382.64,-0.96,2380.26,2356.74,2379.70
23/09/2013,905028,TUNINDEX20,1829.63,1832.07,-0.13,1831.58,1822.81,1831.58
24/09/2013,905001,TUNINDEX,4499.22,4517.24,-0.40,4517.35,4491.97,4517.35
24/09/2013,905002,INDSF,2985.08,2997.40,-0.41,2997.62,2984.08,2997.62
24/09/2013,905003,INDBQ,2672.75,2683.02,-0.38,2679.16,2669.54,2679.16
24/09/2013,905004,INDAS,8525.48,8568.93,-0.51,8725.65,8503.80,8723.26
24/09/2013,905005,INSFI,4726.54,4752.77,-0.55,4751.10,4719.02,4748.24
24/09/2013,905008,INDSC,3500.96,3522.72,-0.62,3526.34,3478.91,3526.34
24/09/2013,905009,INDDI,5141.44,5178.17,-0.71,5178.17,5100.07,5178.17
24/09/2013,905013,INBCO,2758.19,2763.64,-0.20,2765.03,2748.79,2762.66
24/09/2013,905014,INAUE,2014.23,1997.48,0.84,2029.23,1975.43,2004.95
24/09/2013,905015,INAAB,2944.97,2949.39,-0.15,2948.14,2934.12,2948.14
24/09/2013,905017,INDIN,1851.68,1858.82,-0.38,1857.80,1834.09,1857.80
24/09/2013,905018,INBMC,1344.63,1348.35,-0.28,1346.69,1328.58,1329.46
24/09/2013,905020,INDMB,2353.65,2359.68,-0.26,2362.62,2341.89,2359.68
24/09/2013,905028,TUNINDEX20,1822.26,1829.63,-0.40,1829.63,1817.93,1829.63
25/09/2013,905001,TUNINDEX,4473.60,4499.22,-0.57,4502.66,4473.56,4499.40
25/09/2013,905002,INDSF,2968.61,2985.08,-0.55,2989.77,2965.86,2985.29
25/09/2013,905003,INDBQ,2654.85,2672.75,-0.67,2674.41,2652.60,2670.75
25/09/2013,905004,INDAS,8590.79,8525.48,0.77,8643.06,8517.44,8602.64
25/09/2013,905005,INSFI,4699.12,4726.54,-0.58,4739.56,4681.74,4727.66
25/09/2013,905008,INDSC,3489.85,3500.96,-0.32,3516.01,3487.89,3509.87
25/09/2013,905009,INDDI,5127.63,5141.44,-0.27,5160.47,5123.20,5150.24
25/09/2013,905013,INBCO,2741.97,2758.19,-0.59,2760.68,2741.97,2756.03
25/09/2013,905014,INAUE,1981.95,2014.23,-1.60,2012.36,1967.21,2006.76
25/09/2013,905015,INAAB,2934.78,2944.97,-0.35,2951.07,2934.55,2943.42
25/09/2013,905017,INDIN,1835.30,1851.68,-0.88,1852.71,1835.30,1845.65
25/09/2013,905018,INBMC,1329.50,1344.63,-1.13,1344.94,1329.50,1338.14
25/09/2013,905020,INDMB,2339.86,2353.65,-0.59,2351.28,2333.98,2351.28
25/09/2013,905028,TUNINDEX20,1812.32,1822.26,-0.55,1824.72,1812.32,1822.72
26/09/2013,905001,TUNINDEX,4462.97,4473.60,-0.24,4471.83,4457.00,4471.83
26/09/2013,905002,INDSF,2966.71,2968.61,-0.06,2971.47,2959.82,2965.18
26/09/2013,905003,INDBQ,2654.87,2654.85,0.00,2657.66,2648.03,2651.08
26/09/2013,905004,INDAS,8585.99,8590.79,-0.06,8619.46,8467.88,8619.46
26/09/2013,905005,INSFI,4673.63,4699.12,-0.54,4713.78,4657.03,4695.55
26/09/2013,905008,INDSC,3475.31,3489.85,-0.42,3496.55,3468.17,3496.55
26/09/2013,905009,INDDI,5104.10,5127.63,-0.46,5132.75,5097.67,5132.75
26/09/2013,905013,INBCO,2736.31,2741.97,-0.21,2742.29,2728.14,2741.76
26/09/2013,905014,INAUE,1985.68,1981.95,0.19,1995.02,1936.39,1980.08
26/09/2013,905015,INAAB,2927.79,2934.78,-0.24,2935.45,2920.27,2934.78
26/09/2013,905017,INDIN,1823.31,1835.30,-0.65,1837.14,1820.81,1837.14
26/09/2013,905018,INBMC,1315.86,1329.50,-1.03,1331.27,1315.86,1331.27
26/09/2013,905020,INDMB,2306.60,2339.86,-1.42,2342.80,2306.60,2342.80
26/09/2013,905028,TUNINDEX20,1806.69,1812.32,-0.31,1811.63,1804.91,1810.95
27/09/2013,905001,TUNINDEX,4453.45,4462.97,-0.21,4470.86,4445.78,4463.07
27/09/2013,905002,INDSF,2959.99,2966.71,-0.23,2970.31,2952.92,2966.84
